b'id',b'key',b'value',b'type'
b'2095340484',b'site_type',b'fortification',b'regular'
b'2095340645',b'barrier',b'stile',b'regular'
b'2095340645',b'foot',b'yes',b'regular'
b'2095424404',b'barrier',b'gate',b'regular'
b'2095434580',b'highway',b'turning_circle',b'regular'
b'2095434597',b'name',"b""Morrey's Nurseries""",b'regular'
b'2095434597',b'shop',b'garden_centre',b'regular'
b'2096831021',b'highway',b'turning_circle',b'regular'
b'2121251125',b'type',b'gate',b'seamark'
b'2121251125',b'waterway',b'lock_gate',b'regular'
b'2130642460',b'amenity',b'parking',b'regular'
b'2130642460',b'parking',b'surface',b'regular'
b'2133800223',b'waterway',b'lock_gate',b'regular'
b'2133800225',b'waterway',b'lock_gate',b'regular'
b'2133812866',b'waterway',b'lock_gate',b'regular'
b'2134110391',b'barrier',b'stile',b'regular'
b'2134110391',b'bicycle',b'no',b'regular'
b'2134110391',b'foot',b'yes',b'regular'
b'2134110391',b'horse',b'yes',b'regular'
b'2134110393',b'barrier',b'stile',b'regular'
b'2134110393',b'foot',b'yes',b'regular'
b'2135135396',b'building',b'residential',b'regular'
b'2135135396',b'name',b'Austerson Old Hall',b'regular'
b'2135135396',b'note',b'this building was physically moved here from Austerson!',b'regular'
b'2135135411',b'barrier',b'stile',b'regular'
b'2135135411',b'foot',b'yes',b'regular'
b'2135135421',b'barrier',b'gate',b'regular'
b'2135135439',b'barrier',b'stile',b'regular'
b'2135135439',b'foot',b'yes',b'regular'
b'2135135446',b'barrier',b'stile',b'regular'
b'2135135446',b'foot',b'yes',b'regular'
b'2135135456',b'barrier',b'stile',b'regular'
b'2135135456',b'foot',b'yes',b'regular'
b'2135135466',b'barrier',b'stile',b'regular'
b'2135135466',b'foot',b'yes',b'regular'
b'2135135469',b'leisure',b'fishing',b'regular'
b'2135135471',b'barrier',b'stile',b'regular'
b'2135135471',b'foot',b'yes',b'regular'
b'2135499102',b'power',b'tower',b'regular'
b'2135499107',b'power',b'pole',b'regular'
b'2135499108',b'power',b'pole',b'regular'
b'2135499109',b'power',b'pole',b'regular'
b'2135499110',b'power',b'tower',b'regular'
b'2135499112',b'power',b'tower',b'regular'
b'2135499125',b'power',b'pole',b'regular'
b'2135499127',b'power',b'tower',b'regular'
b'2135499128',b'power',b'tower',b'regular'
b'2135499131',b'power',b'pole',b'regular'
b'2135499132',b'power',b'pole',b'regular'
b'2135499135',b'power',b'tower',b'regular'
b'2135499139',b'power',b'tower',b'regular'
b'2135499142',b'power',b'pole',b'regular'
b'2135499143',b'power',b'pole',b'regular'
b'2135499148',b'power',b'pole',b'regular'
b'2135499149',b'power',b'pole',b'regular'
b'2135499153',b'power',b'tower',b'regular'
b'2135499154',b'power',b'pole',b'regular'
b'2135499155',b'power',b'pole',b'regular'
b'2135499158',b'power',b'tower',b'regular'
b'2135499164',b'power',b'tower',b'regular'
b'2135499166',b'power',b'tower',b'regular'
b'2135499169',b'power',b'pole',b'regular'
b'2135499177',b'power',b'tower',b'regular'
b'2135499181',b'power',b'tower',b'regular'
b'2135499183',b'power',b'pole',b'regular'
b'2135499191',b'power',b'tower',b'regular'
b'2135499192',b'name',b'Hartfort CLC Jn',b'regular'
b'2135499192',b'railway',b'junction',b'regular'
b'2135499194',b'power',b'tower',b'regular'
b'2135499210',b'power',b'tower',b'regular'
b'2135499230',b'power',b'pole',b'regular'
b'2135499233',b'power',b'pole',b'regular'
b'2135499235',b'power',b'pole',b'regular'
b'2135499238',b'power',b'pole',b'regular'
b'2135499239',b'power',b'tower',b'regular'
b'2135499247',b'power',b'pole',b'regular'
b'2135499254',b'power',b'tower',b'regular'
b'2135499262',b'power',b'tower',b'regular'
b'2135499273',b'power',b'tower',b'regular'
b'2135521745',b'power',b'tower',b'regular'
b'2135521768',b'barrier',b'gate',b'regular'
b'2135521772',b'power',b'tower',b'regular'
b'2135521776',b'power',b'pole',b'regular'
b'2135521777',b'crossing',b'uncontrolled',b'regular'
b'2135521777',b'highway',b'crossing',b'regular'
b'2135521777',b'kerb',b'lowered',b'regular'
b'2135521777',b'tactile_paving',b'yes',b'regular'
b'2135521779',b'power',b'tower',b'regular'
b'2135521780',b'power',b'pole',b'regular'
b'2135521791',b'power',b'pole',b'regular'
b'2135521792',b'power',b'tower',b'regular'
b'2136822719',b'power',b'pole',b'regular'
b'2136822720',b'power',b'pole',b'regular'
b'2136822722',b'power',b'pole',b'regular'
b'2136822723',b'power',b'pole',b'regular'
b'2136822724',b'power',b'pole',b'regular'
b'2136822725',b'power',b'pole',b'regular'
b'2136822726',b'power',b'pole',b'regular'
b'2136822728',b'power',b'pole',b'regular'
b'2136822729',b'power',b'pole',b'regular'
b'2136822731',b'power',b'pole',b'regular'
b'2136822732',b'power',b'pole',b'regular'
b'2136822733',b'power',b'pole',b'regular'
b'2136822735',b'power',b'pole',b'regular'
b'2136822737',b'power',b'pole',b'regular'
b'2136822738',b'power',b'pole',b'regular'
b'2136822739',b'power',b'pole',b'regular'
b'2136822740',b'power',b'pole',b'regular'
b'2136822742',b'power',b'pole',b'regular'
b'2136822743',b'power',b'pole',b'regular'
b'2136822744',b'power',b'pole',b'regular'
b'2136822745',b'power',b'pole',b'regular'
b'2136822746',b'power',b'pole',b'regular'
b'2136822748',b'power',b'pole',b'regular'
b'2136822749',b'power',b'pole',b'regular'
b'2136822750',b'power',b'pole',b'regular'
b'2136822751',b'power',b'pole',b'regular'
b'2136822752',b'power',b'pole',b'regular'
b'2137892648',b'crossing',b'traffic_signals',b'regular'
b'2137892648',b'highway',b'crossing',b'regular'
b'2138856338',b'foot',b'no',b'regular'
b'2138856338',b'note',b'impassable - no bridge across stream in May 2007',b'regular'
b'2139366251',b'waterway',b'turning_point',b'regular'
b'2139366260',b'barrier',b'stile',b'regular'
b'2139366260',b'foot',b'yes',b'regular'
b'2139366262',b'barrier',b'stile',b'regular'
b'2139366262',b'foot',b'yes',b'regular'
b'2143170494',b'amenity',b'place_of_worship',b'regular'
b'2143170494',b'denomination',b'Spiritualist',b'regular'
b'2143170494',b'name',b'Crewe Spiritualist Church',b'regular'
b'2143170494',b'religion',b'christian',b'regular'
b'2146827441',b'historic',b'yes',b'regular'
b'2146827441',b'man_made',b'water_well',b'regular'
b'2146827441',b'name',b'Dogmoor Well',b'regular'
b'2146827442',b'building',b'brewery',b'regular'
b'2146827442',b'craft',b'brewery',b'regular'
b'2146827442',b'name',b'Weetwood Brewery',b'regular'
b'2150874804',b'building',b'residential',b'regular'
b'2150874804',b'name',b'Bridge End Farm',b'regular'
b'2150874805',b'name',b'Croxton Trail Park',b'regular'
b'2150874805',b'tourism',b'picnic_site',b'regular'
b'2150874808',b'headframe',b'yes',b'regular'
b'2150874808',b'man_made',b'mineshaft',b'regular'
b'2150874808',b'name',b'Winsford Rock Salt Mine #4 Shaft',b'regular'
b'2150874808',b'note',b'underground storage facility',b'regular'
b'2150874843',b'barrier',b'gate',b'regular'
b'2150874843',b'foot',b'yes',b'regular'
b'2150874852',b'barrier',b'stile',b'regular'
b'2150874852',b'foot',b'yes',b'regular'
b'2150874950',b'barrier',b'stile',b'regular'
b'2150874950',b'foot',b'yes',b'regular'
b'2150874951',b'natural',b'wood',b'regular'
b'2150874962',b'barrier',b'kissing_gate',b'regular'
b'2150874976',b'barrier',b'kissing_gate',b'regular'
b'2150874976',b'foot',b'yes',b'regular'
b'2150874979',b'barrier',b'kissing_gate',b'regular'
b'2150874979',b'foot',b'yes',b'regular'
b'2150874995',b'barrier',b'kissing_gate',b'regular'
b'2163327593',b'waterway',b'lock_gate',b'regular'
b'2163327594',b'waterway',b'lock_gate',b'regular'
b'2163327595',b'waterway',b'lock_gate',b'regular'
b'2163327596',b'waterway',b'lock_gate',b'regular'
b'2163327597',b'waterway',b'lock_gate',b'regular'
b'2163327598',b'waterway',b'lock_gate',b'regular'
b'2163327599',b'waterway',b'lock_gate',b'regular'
b'2163327600',b'waterway',b'lock_gate',b'regular'
b'2163327750',b'waterway',b'lock_gate',b'regular'
b'2163327751',b'waterway',b'lock_gate',b'regular'
b'2163327752',b'waterway',b'lock_gate',b'regular'
b'2163327861',b'waterway',b'lock_gate',b'regular'
b'2163327986',b'waterway',b'lock_gate',b'regular'
b'2163327997',b'waterway',b'lock_gate',b'regular'
b'2163328001',b'waterway',b'lock_gate',b'regular'
b'2163328112',b'waterway',b'lock_gate',b'regular'
b'2163328118',b'waterway',b'lock_gate',b'regular'
b'2163328153',b'waterway',b'lock_gate',b'regular'
b'2163328214',b'name',b'Kings Lock',b'regular'
b'2163328214',b'waterway',b'lock_gate',b'regular'
b'2163340025',b'man_made',b'chimney',b'regular'
b'2169461052',b'access',b'no',b'regular'
b'2169461052',b'barrier',b'kissing_gate',b'regular'
b'2169461052',b'foot',b'designated',b'regular'
b'2169461052',b'material',b'metal',b'regular'
b'2169461123',b'barrier',b'stile',b'regular'
b'2169461123',b'foot',b'yes',b'regular'
b'2169461146',b'barrier',b'stile',b'regular'
b'2169461146',b'foot',b'yes',b'regular'
b'2174950344',b'aeroway',b'aerodrome',b'regular'
b'2174950344',b'icao',b'EGCR',b'regular'
b'2174950344',b'name',b'Ashcroft',b'regular'
b'2174950344',b'website',b'https://www.ashcroftair.co.uk/',b'regular'
b'2177269775',b'amenity',b'parking',b'regular'
b'2177282973',b'amenity',b'doctors',b'regular'
b'2177282973',b'designation',b'GP Practices',b'regular'
b'2177282973',b'emergency',b'no',b'regular'
b'2177282973',b'name',b'Eagle Bridge Medical Centre',b'regular'
b'2178908221',b'crossing',b'uncontrolled',b'regular'
b'2178908221',b'highway',b'crossing',b'regular'
b'2178908221',b'kerb',b'lowered',b'regular'
b'2198033308',b'building',b'residential',b'regular'
b'2198033308',b'name',b'Wayside Cottage',b'regular'
b'2198033325',b'barrier',b'stile',b'regular'
b'2198033325',b'foot',b'yes',b'regular'
b'2198033347',b'barrier',b'gate',b'regular'
b'2198033348',b'barrier',b'kissing_gate',b'regular'
b'2198033348',b'foot',b'yes',b'regular'
b'2198033352',b'barrier',b'kissing_gate',b'regular'
b'2198033352',b'foot',b'yes',b'regular'
b'2198033363',b'barrier',b'bollard',b'regular'
b'2198033363',b'bicycle',b'yes',b'regular'
b'2198033363',b'foot',b'yes',b'regular'
b'2198033363',b'horse',b'yes',b'regular'
b'2208294506',b'barrier',b'gate',b'regular'
b'2208294506',b'foot',b'yes',b'regular'
b'2208294506',b'note',b'off-line',b'regular'
b'2208294521',b'note',b'no gate or stile - public footpath obstructed - July 2007',b'regular'
b'2210365496',b'note',b'definitive line of path through farm yard obstructed by wire fence - July 2007',b'regular'
b'2210365504',b'tourism',b'picnic_site',b'regular'
b'2210365525',b'barrier',b'stile',b'regular'
b'2210365525',b'foot',b'yes',b'regular'
b'2270403759',b'name',b'Cheshire Brick and Slate',b'regular'
b'2270403759',b'shop',b'doityourself',b'regular'
b'2270408643',b'building',b'yes',b'regular'
b'2270408643',b'name',b'Farrels Transport',b'regular'
b'2270410332',b'barrier',b'gate',b'regular'
b'2270918235',b'barrier',b'stile',b'regular'
b'2270918251',b'barrier',b'stile',b'regular'
b'2270918251',b'foot',b'yes',b'regular'
b'2270918252',b'barrier',b'stile',b'regular'
b'2270918252',b'foot',b'yes',b'regular'
b'2270918268',b'note',b'public footpath obstructed by uninsulated rigid electric fence - September 2007',b'regular'
b'2270918278',b'landuse',b'quarry',b'disused'
b'2270918298',b'barrier',b'gate',b'regular'
b'2270918298',b'note',b'padlocked gate and private notice on the public footpath',b'regular'
b'2270918301',b'barrier',b'stile',b'regular'
b'2270918301',b'foot',b'yes',b'regular'
b'2271811897',b'note',b'Public footpath obtructed by electric fence September 2007',b'regular'
b'2271811902',b'barrier',b'stile',b'regular'
b'2271811902',b'foot',b'yes',b'regular'
b'2271811909',b'barrier',b'gate',b'regular'
b'2271811909',b'foot',b'yes',b'regular'
b'2271811923',b'note',b'pubic footpath obstructed by electric fence September 2007',b'regular'
b'2271811932',b'barrier',b'stile',b'regular'
b'2271811932',b'foot',b'yes',b'regular'
b'2271811935',b'barrier',b'stile',b'regular'
b'2271811935',b'foot',b'yes',b'regular'
b'2273015962',b'historic',b'memorial',b'regular'
b'2273015962',b'name',b'Charles Latham MRCS LSA (1816-1907)',b'regular'
b'2273015962',b'source',b'http://commons.wikimedia.org/wiki/File:Charles-latham-mrcs-1816-1907.jpg',b'regular'
b'2276198334',b'access',b'private',b'regular'
b'2276198334',b'barrier',b'gate',b'regular'
b'2287213435',b'amenity',b'animal_boarding',b'regular'
b'2287213435',b'animal_boarding',b'dog',b'regular'
b'2287213435',b'name',b'Ash House Boarding Kennels',b'regular'
b'2303016848',b'entrance',b'yes',b'regular'
b'2304114564',b'highway',b'crossing',b'regular'
b'2304114567',b'highway',b'crossing',b'regular'
b'2304114574',b'highway',b'crossing',b'regular'
b'2309297991',b'fortification_type',b'hill_fort',b'regular'
b'2309297991',b'historic',b'archaeological_site',b'regular'
b'2309297991',b'name',b'Eddisbury Hill Fort',b'regular'
b'2309297991',b'ruins',b'yes',b'regular'
b'2309297991',b'site_type',b'fortification',b'regular'
b'2309297991',b'wikidata',b'Q5336613',b'regular'
b'2309297991',b'wikipedia',b'en:Eddisbury hill fort',b'regular'
b'2309461511',b'building',b'farm',b'regular'
b'2309461511',b'name',b'Park House Farm',b'regular'
b'2309461534',b'man_made',b'slurry_pit',b'regular'
b'2309461540',b'barrier',b'stile',b'regular'
b'2309461540',b'foot',b'yes',b'regular'
b'2309461546',b'barrier',b'gate',b'regular'
b'2309461546',b'foot',b'yes',b'regular'
b'2309461549',b'barrier',b'gate',b'regular'
b'2309461549',b'foot',b'yes',b'regular'
b'2309461552',b'barrier',b'gate',b'regular'
b'2309461552',b'foot',b'yes',b'regular'
b'2309461553',b'barrier',b'stile',b'regular'
b'2309461553',b'foot',b'yes',b'regular'
b'2309461565',b'barrier',b'stile',b'regular'
b'2309461565',b'foot',b'yes',b'regular'
b'2309599260',b'building',b'farm',b'regular'
b'2309599260',b'name',b'Lee Green Hall',b'regular'
b'2309599261',b'building',b'farm',b'regular'
b'2309599261',b'name',b'Lee Green Villa Farm',b'regular'
b'2309599262',b'building',b'farm',b'regular'
b'2309599262',b'name',b'Smithy Farm',b'regular'
b'2309599288',b'barrier',b'stile',b'regular'
b'2309599288',b'foot',b'yes',b'regular'
b'2309599291',b'barrier',b'gate',b'regular'
b'2309599291',b'foot',b'yes',b'regular'
b'2309599303',b'barrier',b'gate',b'regular'
b'2309599303',b'foot',b'yes',b'regular'
b'2309599315',b'barrier',b'gate',b'regular'
b'2309599319',b'barrier',b'stile',b'regular'
b'2309599319',b'foot',b'yes',b'regular'
b'2309599324',b'barrier',b'stile',b'regular'
b'2309599324',b'foot',b'yes',b'regular'
b'2309599346',b'barrier',b'stile',b'regular'
b'2309599346',b'foot',b'yes',b'regular'
b'2309599348',b'barrier',b'stile',b'regular'
b'2309599348',b'foot',b'yes',b'regular'
b'2311752188',b'highway',b'traffic_signals',b'regular'
b'2311752262',b'barrier',b'gate',b'regular'
b'2323306484',b'crossing',b'traffic_signals',b'regular'
b'2323306484',b'highway',b'crossing',b'regular'
b'2323306522',b'crossing',b'traffic_signals',b'regular'
b'2323306522',b'crossing_ref',b'pelican',b'regular'
b'2323306522',b'highway',b'crossing',b'regular'
b'2323306522',b'kerb',b'lowered',b'regular'
b'2323306522',b'tactile_paving',b'yes',b'regular'
b'2328686189',b'name',b'Burwardsley Hill',b'regular'
b'2328686189',b'natural',b'peak',b'regular'
b'2348491590',b'crossing',b'uncontrolled',b'regular'
b'2348491590',b'highway',b'crossing',b'regular'
b'2348523806',b'highway',b'turning_circle',b'regular'
b'2348523822',b'crossing',b'uncontrolled',b'regular'
b'2348523822',b'highway',b'crossing',b'regular'
b'2393103704',b'FIXME',b'needs survey',b'regular'
b'2393103786',b'FIXME',b'needs survey',b'regular'
b'2399373121',b'barrier',b'gate',b'regular'
b'2399373125',b'barrier',b'gate',b'regular'
b'2399373131',b'barrier',b'gate',b'regular'
b'2409309649',b'housename',b'St. Pauls',b'addr'
b'2409309649',b'postcode',b'CW1 3BY',b'addr'
b'2409309649',b'designation',b'St. Pauls Christian Concern',b'regular'
b'2409309649',b'name',b'CC Cycles',b'regular'
b'2409309649',b'shop',b'bicycle',b'regular'
b'2409309649',b'website',b'www.christianconcern.org.uk',b'regular'
b'2409310867',b'amenity',b'bicycle_parking',b'regular'
b'2409310867',b'capacity',b'8',b'regular'
b'2409310867',b'covered',b'no',b'regular'
b'2409311745',b'amenity',b'bicycle_parking',b'regular'
b'2409311745',b'bicycle_parking',b'stands',b'regular'
b'2409311745',b'capacity',b'6',b'regular'
b'2409311745',b'covered',b'no',b'regular'
b'2409311746',b'amenity',b'bicycle_parking',b'regular'
b'2409311748',b'amenity',b'bicycle_parking',b'regular'
b'2409311748',b'bicycle_parking',b'stands',b'regular'
b'2409311748',b'capacity',b'6',b'regular'
b'2409311748',b'covered',b'no',b'regular'
b'2409311808',b'amenity',b'bicycle_parking',b'regular'
b'2409311808',b'capacity',b'8',b'regular'
b'2409311808',b'covered',b'no',b'regular'
b'2409311935',b'amenity',b'bicycle_parking',b'regular'
b'2409311935',b'capacity',b'6',b'regular'
b'2409311935',b'covered',b'no',b'regular'
b'2409312248',b'amenity',b'bicycle_parking',b'regular'
b'2409312248',b'capacity',b'6',b'regular'
b'2409312248',b'covered',b'no',b'regular'
b'2409312452',b'amenity',b'bicycle_parking',b'regular'
b'2409312452',b'capacity',b'10',b'regular'
b'2409312452',b'covered',b'no',b'regular'
b'2411970499',b'name',b'Harrisons',b'regular'
b'2411970499',b'shop',b'bakery',b'regular'
b'2411970500',b'housenumber',b'77',b'addr'
b'2411970500',b'postcode',b'CW6 0AB',b'addr'
b'2411970500',b'street',b'High Street',b'addr'
b'2411970500',b'amenity',b'pharmacy',b'regular'
b'2411970500',b'brand',b'Rowlands Pharmacy',b'regular'
b'2411970500',b'wikidata',b'Q62663235',b'brand'
b'2411970500',b'dispensing',b'yes',b'regular'
b'2411970500',b'id',b'923563',b'fhrs'
b'2411970500',b'healthcare',b'pharmacy',b'regular'
b'2411970500',b'name',b'Rowlands Pharmacy',b'regular'
b'2411970500',b'addr',b'FHRS Open Data',b'source'
b'2411974092',b'shop',b'butcher',b'regular'
b'2411975191',b'name',b'Tarporley DIY',b'regular'
b'2411975191',b'shop',b'doityourself',b'regular'
b'2411978076',b'amenity',b'atm',b'regular'
b'2411978076',b'fee',b'no',b'regular'
b'2411978076',b'operator',b'Co-OP',b'regular'
b'2411983207',b'amenity',b'restaurant',b'regular'
b'2411983207',b'cuisine',b'italian',b'regular'
b'2411983207',b'name',b'Christianos',b'regular'
b'2411991740',b'housenumber',b'52-54',b'addr'
